ID,tweet,clean_tweet,target,prob,y_hat
4775,@brianabrazilian oh... my phone is some trash! but you knew that!,oh phone trash knew,0.0,0.5851667,1
4830,@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute,ve ical nip barsi horizontal ones think itll look hella cute,0.0,0.4901249,1
5973,RT @LJSpagnoli: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda http://t.co/eRJMveF996,  isis jihadi terrorists post 90 tweets minute spread propaganda  tcoerjmvef996,0.0,0.4722631,1
1062,i am thankful for having sense of taste. #thankful #positive     ,thankful sense taste,0.0,0.462202,1
3993,Swag bitch #gratata http://t.co/aGswEopebp,swag bitch  tcoagsweopebp,1.0,0.5243268,1
1861,@user @user @user @user @user @user @user no u don't. did u not single out a race ? ,u dont u single race,1.0,0.26813337,0
4875,"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""",like worst lyrics post beautiful dont know theyre talking trash,0.0,0.6501082,1
2400,seriously got rejected by my @user driver as soon as i got in the car because i'm white... wow!  at its finest!,seriously got rejected driver soon got car im white wow finest,1.0,0.3291498,0
1478,not every trump suppoer is a racist but every racist is a trump suppoer. this an irrefutable truism.  must never be tolerated.,trump suppoer racist racist trump suppoer irrefutable truism tolerated,1.0,0.77792484,1
6814,Who needs an alarm when you have the worlds most annoying bird outside your window?!??,needs alarm worlds annoying bird outside window,0.0,0.26264864,0
6693,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling",rule tie goes runner safe,0.0,0.18059082,0
379,apple hasn't updated 13' #mbp in 391 days. but you can replace your words with pictures in #ios10 so they got that going for em.  ,apple hasnt updated 13 391 days replace words pictures got going em,0.0,0.26225892,0
3750,RT @KINGTUNCHI_: I make bitches fly like peter pand tho,  bitches fly like peter pand tho,1.0,0.558452,1
5040,"At work but wish I was floating in my 15 ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend.",work wish floating 15 ft sale walma  redneck pool husband probably hasnt cleaned weekend,0.0,0.10447459,0
200,depth of light  #nice #like #sun #evening #everyday  day  #holiday #orange #yellowâ¦ ,depth light day,0.0,0.15592438,0
2500,  sea shepherd suppoers are racist!   #antiracism #seashepherd,sea shepherd suppoers racist,1.0,0.42539147,0
4862,@jessespector bird hats &gt; every other hat,bird hats gt hat,0.0,0.20356654,0
3659,Only things that calm me down.. pussy and some Cali tree.,things calm pussy cali tree,1.0,0.35991594,0
2474,ð©the white establishment can't have blk folx running around loving themselves and promoting our greatness  ,white establishment cant blk folx running loving promoting greatness,1.0,0.24633071,0
2134,if you are pa of the 64.2 mil who rejected #putinschoice #boycott? his business.  &amp; #hatred must be stoppeâ¦ ,pa 642 mil rejected business   stoppe,1.0,0.3092114,0
5426,"I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand",im camera shy dont talk phones love rainif youn kno life wouldnt understand,0.0,0.35404673,0
1085,@user @user @user @user lucy is a national disgrace. harming women who truthfully suffer sexual assault  ,lucy national disgrace harming women truthfully suffer sexual assault,0.0,0.518553,1
5232,"God made male and female blades of grass. Every living thing must reproduce itself to stay on this Earth: birds, bees and grass. Sex=Natural",god male female blades grass living thing reproduce stay ea h birds bees grass sexnatural,0.0,0.43050167,0
2576,i wanna be fucked !  my id  13479   meet me here    ,wanna fucked id 13479 meet,1.0,0.53958344,1
757,"book is 59000,  i have 58000 , but she/ cashier can't close her eyes and let this pass. i walk out as i came in  ",book 59000 58000 cashier cant close eyes let pass walk came,0.0,0.11210848,0
1721,"oh yes! and this rude, nasty behavior @user brought out into main stream!  #nevermypresident ",oh yes rude nasty behavior brought main stream,1.0,0.31512478,0
2874,@user just pre-ordered this. it sounds a really great book ,preordered sounds great book,1.0,0.2549572,0
5674,Overripe eggplants are not good eats. #UNCLEtweet,overripe eggplants good eats,0.0,0.110848576,0
3227,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",took find hiding lime tree dis bitch da wrong tree bro,1.0,0.5042446,1
1733,@user how does it feel to be most hated potus ever? #crookedtrump  #traitor #notamericaschoice #bigot  ,feel hated potus,1.0,0.6202961,1
2927,"ultimately, a #joke from early #2016 that i wish i didn't have to tell. i also wish it didn't do as well as it didâ¦ ",ultimately early wish didnt tell wish didnt,1.0,0.34441248,0
4551,@KodyMark1 go Yankees,yankees,0.0,0.24710456,0
3077,@truuueee_ that bitch done.. have it to u on Sunday my nigga,bitch u sunday nigga,1.0,0.712555,1
1194,@user @user @user @user thats the standard of our home minister.  ,thats standard home minister,0.0,0.4313521,0
3440,All your selfies are booty pics... Cause bitch you always look like ass,selfies booty pics cause bitch look like ass,1.0,0.606018,1
5051,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism.",fearful wrath god country mock christianity embrace perversion abo ion bows pcmulticulturalism,0.0,0.5266134,1
1865,"@user #allahsoil âwe the peopleâ originally meant âwe the white, landholding males.â      â¦â¦ ",people originally meant white landholding males,1.0,0.49075904,1
1560,clearly just humour. attempt by #liberal media to undermine #trump. #racebaiting won't work. trump is not a . ,clearly humour attempt media undermine wont work trump,1.0,0.53987646,1
5144,Do you really believe people evolved from apes? &#8212; Not really. I'm quiet convinced with the evolution of man but ... http://t.co/1RswGNpLtc,believe people evolved apes im quiet convinced evolution man  tco1rswgnpltc,0.0,0.45984012,1
1439,.@user won the social superstar award? really? this is what cma's are reduced to? award 4 being most active on social media?  ,social superstar award cmas reduced award 4 active social media,0.0,0.27456123,0
801,once again so   to paicipate in @user tonight! so excited to meet all the great young #environmental filmmakers,paicipate tonight excited meet great young filmmakers,0.0,0.100444235,0
2938,the end of   #me #selfie # #love #messi #cr7 #religion #christianity #mecca_live ,end,1.0,0.30390465,0
5372,"I mean...If you blow a foul there, it has to be a yellow in that situation no?",meanif blow foul yellow situation,0.0,0.39422402,0
548,no more m&amp;m's in mcflurries? say what?! #mcdonalds #mars #mcflurry   ,m ms mcflurries,0.0,0.36032963,0
1452,ð #love #instagood #photooftheday top.tags #tbt #cute #me #beautiful #followme   #followâ¦ ,toptags,0.0,0.386687,0
1408,my #grandmother very   you can ve like her ,like,0.0,0.54831624,1
3488,"Fat bitches Twitter names be "" PrincessCookieNeckBackCrack "" lmaoo &#128514;&#128514;&#128514;",fat bitches twitter names princesscookieneckbackcrack lmaoo,1.0,0.3376855,0
1845,ð¨#whitegenocide  #bigot telling white students they don't deserve to live is the reason  won't die!!ð¨,telling white students dont deserve live reason wont die,1.0,0.8154181,1
6120,RT @SkinnieTalls: It's not as easy as you'd think to find an astronaut monkey outfit at the last minute.,  easy youd think find astronaut monkey outfit minute,0.0,0.24317518,0
2346,the cowboys racist. i'm convince fooh. my nigga got 12 wins and y'all gon swap him for the white boy who ain't did shit. ,cowboys racist im convince fooh nigga got 12 wins yall gon swap white boy aint shit,1.0,0.5398289,1
1329,bowling tournament dayyyy #bowling #tournament #team #two #1st #runner   ,bowling tournament dayyyy,0.0,0.07906906,0
2782,â¡ï¸ â#charlespaladino's  comments spark calls for #resignationâ  ,comments spark calls,1.0,0.48063,1
1860,this is beyond upsetting. i was one of her biggest fans.  #whitepeople  #hawaii #jlaw #disrespect,upsetting biggest fans,1.0,0.50744915,1
3408,@puckluckbitch @RelaxVibes like I got time to be wasting on some bitch who broke up with me,like got time wasting bitch broke,1.0,0.60213816,1
3850,RT @_campkevin: Bitches be thinking they are soooo out here like no your just an everyday average Instagram bitch,  bitches thinking soooo like everyday average instagram bitch,1.0,0.7585504,1
5061,"Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. 47% AS",bjergsen rune page dont reds quints mean reds blues yellows quints 47,0.0,0.2609411,0
4848,@heavensenttynae nd you kno how much I love clams lol,nd kno love clams lol,0.0,0.39738244,0
5776,RT @BlackJeezuss: When someone drops their trash mixtape in my Dms http://t.co/wkFJfjkNCi,  drops trash mixtape dms  tcowkfjfjknci,0.0,0.24406056,0
6317,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,  youre playing flappy bird 18002738255 national suicide prevention lifeline   save lives,0.0,0.20445931,0
4735,@Yankees ugh,ugh,0.0,0.4772194,1
4483,@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game,gobbledy gook dont game,0.0,0.33182684,0
519,no spoilers ok people :d @user @user @user @user @user #nospoliers #cantwatchtonight  ,spoilers ok people,0.0,0.40335545,0
612,i have so many ideas i want to tell @user about but it would be a long list. so many ideas just came to me.   #ideasgalore,ideas want tell long list ideas came,0.0,0.3793659,0
2324,is #verizon being  or what? having the men's moto 360 on sale @user and not the women's ð¤ #poweothewomen ,mens moto 360 sale womens,1.0,0.2822631,0
4311,"&#8220;@iamkrause: All I see in every #IfTheyGunnedMeDown tweet... http://t.co/XWmkac1Aw6&#8221;
Dis be like da colored Brady Bunch",tweet  tcoxwmkac1aw6 dis like da colored brady bunch,0.0,0.26957637,0
684,"what a lovely review from one of our recent customers in hayes, thank you lucy! #hayes #shutters   #loveblinds ",lovely review recent customers hayes thank lucy,0.0,0.20716776,0
5632,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4",note rocketeer removes cardboard launcher carries trash bin fleeing  tcosb3u1xpeg4,0.0,0.15962207,0
492,happy sunday. â¤ðâ¤ #freespirit #hippie #hippy   #peace #smile #positivity #iamwhoiam ,happy sunday,0.0,0.15385143,0
6371,RT @illroots: The radio is trash.,  radio trash,0.0,0.4168364,0
743,  #weekend enjoy your day! #nottinghill #thisislondon #streetscene ,enjoy day,0.0,0.19124077,0
324,well it works on the winter blues  via   ,works winter blues,0.0,0.15658706,0
5785,"RT @Book_Krazy: I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",  dont drunk pass sta  making colored duct tape,0.0,0.33665943,0
3130,Members of non-traditional religions are all sub-human trash.,members nontraditional religions subhuman trash,1.0,0.6642094,1
5315,I don&#8217;t talk trash regarding sports.,talk trash spo s,0.0,0.615467,1
1047,alice))) #doggy #my #petstagram #instapets #pet #pets #dog #dogs #lovely #loveit #it  â¦ ,alice,0.0,0.4359791,0
4698,@TheMayorMatt @Frizzle18 I like where ur domes at #smart,like ur domes,0.0,0.4127483,0
1373,"decided on the next lens i want, and it's basically the same cost as a mogage payment on a really nice house  ",decided lens want basically cost mogage payment nice house,0.0,0.12598969,0
7000,what a clam shame,clam shame,0.0,0.594378,1
325,@user being that you are a journalist people assume you have done your due diligence. food for thought. #marketwatch   #lazy,journalist people assume diligence food thought,0.0,0.3360179,0
5520,"LA M&#193;QUINA

Una vez en Jap&#243;n 5 japoneses crearon una m&#225;quina que atrapaba ladrones. Primero la m&#225;quina la... http://t.co/khzl8PfGCT",la una vez en jap 5 japoneses crearon una que atrapaba ladrones primero la la  tcokhzl8pfgct,0.0,0.10483392,0
587,just bought my #acsm guidelines for exercise testing and prescription book!   !!,bought guidelines exercise testing prescription book,0.0,0.13250041,0
3808,"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;",  fat bitch want skinny bitch cant cook nothin hoes aint hungry,1.0,0.39743215,0
6417,RT @manchild1077: Oreo Speedwagon #FatBands,  oreo speedwagon,0.0,0.071678616,0
1076," @user her smile,my life @user #mileycyrus #smiler #smilers #banhgerz #smile #cry   #old #new #edit #love #sweet ",smilemy life,0.0,0.30308056,0
3197,White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,white trash okies dont count real white people count white person count person okies arent people,1.0,0.6892213,1
4794,"@claraoswined cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! :P I love her face in your icon!",cute love yellow raincoat contrast that her hair looks cute p love face icon,0.0,0.20122361,0
5809,"RT @CloydRiversPics: Ran outside mullet flowin', nips shown'. Shotgunned a cold one and yelled, ""Saturday, welcome back you sexy beast. Mer&#8230;",  ran outside mullet flowin nips shown shotgunned cold yelled saturday welcome sexy beast mer,0.0,0.28524756,0
4020,This bitch just texted me Baby Baby you miss me,bitch texted baby baby miss,1.0,0.43164784,0
3196,White bus drivers are all white trash. #LosAngeles,white bus drivers white trash,1.0,0.38288292,0
3540,I can't with this disrespect ass bitches,cant disrespect ass bitches,1.0,0.60109663,1
5969,RT @KxRxSxB: Sometimes I turn my phone on loud to tweet just to hear the bird chirp. #TrueStory #TeamiPhone,  turn phone loud tweet hear bird chirp,0.0,0.12374446,0
734, â #pougal global trade balance climbed from previous â¬-2.42b to â¬-2.419b in april   #blog #silver #gold #foâ¦,global trade balance climbed previous 242b 2419b april,0.0,0.26311257,0
6842,Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming,wow yellow pagenaud marco screwed maybe yellow coming,0.0,0.30042076,0
3810,"RT @SteveStfler: ""Smoking weed is so unattractive"" 

Haha I was trying to get high bitch I'm not trying to turn you on.",  smoking weed unattractive haha trying high bitch im trying turn,1.0,0.6804775,1
89, @user @user happy to suppo @user golf tourney! we won 4th place   #ontothefinals @user ,happy suppo golf tourney 4th place,0.0,0.09324387,0
3247,&#8220;@CiscoAllDay: @1Bcarter if by marrying her to avoid paying child support is a win then yeah lol&#8221;we don't see the hoes the same &amp; that's ok,marrying avoid paying child suppo  win yeah lol dont hoes   thats ok,1.0,0.6145661,1
5853,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash,  think zlatan class way talks trash,0.0,0.5843204,1
5528,Let the jig commence http://t.co/pqvJiEvqZa,let jig commence  tcopqvjievqza,0.0,0.37101892,0
5706,REPUBLICANS TAKE MASSACHUSETTS GOVERNORSHIP: Coakley Conceds Gov. Race To Charlie Baker&#8230;. http://t.co/unfdQCQHyK,republicans massachusetts governorship coakley conceds gov race charlie baker  tcounfdqcqhyk,0.0,0.18138926,0
4756,"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",probably yeah accounts personality handle wear yellow suit puts points,0.0,0.45796934,1
3403,@lilmenifee__ ohh bitch i gotta go fck with my girl my second lil family frfr,ohh bitch gotta fck girl second lil family frfr,1.0,0.4627178,1
1559,"@user i repeat: very concept of #blackvote, #hispanicvote, #womenvote, #malevote ( to only talk about #womenvote?), eâ¦",repeat concept talk e,1.0,0.33984745,0
3307,@BallOut057 I'm otp bitch hold on,im otp bitch hold,1.0,0.63896585,1
5000,Acid yellow http://t.co/hkpOM1iM,acid yellow  tcohkpom1im,0.0,0.43299448,0
199,it's my last day today. #love   #watchbetter  ,day today,0.0,0.28212875,0
1922,plz sign  #japan  #bullying #tweet4taiji ,plz sign,1.0,0.31364858,0
2652,@user  no hitler comparisons?,hitler comparisons,1.0,0.5242899,1
1562,"fo woh, texas, police chief: officer acted 'rude' but not racist in viral video  ",fo woh texas police chief officer acted rude racist viral video,1.0,0.59708714,1
74, â #gbp/usd flying high as âbremainâ odds surged to 74% - rabobank   #blog #silver #gold #forex,flying high bremain odds surged 74 rabobank,0.0,0.06657665,0
3406,@mchastain81 @TheWorldStories you fucked that bitch!,fucked bitch,1.0,0.85724384,1
6050,RT @NuteIla: when I die on flappy bird http://t.co/HKNUTfDVJZ,  die flappy bird  tcohknutfdvjz,0.0,0.28357494,0
5201,"For those wondering why DHS was buying up all the ammo, now you know. Once the Charlie Manson er, @BarackObama race war starts its on #POTUS",wondering dhs buying ammo know charlie manson er race war sta s,0.0,0.34238133,0
4240,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3, tcovii3smgrm3,0.0,0.20627105,0
6028,RT @NBCSports: THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck http://t.co/7c3ekGdoVB http://&#8230;,  yankees p michael pineda ejected game substance found neck  tco7c3ekgdovb  ,0.0,0.15950388,0
2192,the anc never prosecute that type of offences against white people. just listen to zuma and malema and you know why. ,anc prosecute type offences white people listen zuma malema know,1.0,0.6402728,1
2846,you might be a libtard if... #libtard  #sjw #liberal #politics ,libtard,1.0,0.46258232,1
4662,"@SaltyBlackBroad ma'am ...Did you clear that tweet with the @NAACP ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;",maam clear tweet careful brand race traitor nerve thinking,0.0,0.39679208,0
4177,"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26",recipe calls leftover brownie hell leftover brownie thats brownie havent eaten,0.0,0.28480655,0
1169,@user and the @user getting prepped for the delegates arriving #smaccdub #smaccforce   #foam ,getting prepped delegates arriving,0.0,0.1955585,0
5138,"Didn't get to hit the slopes today, but snowboarding lessons first thing in the morning! #excited",didnt hit slopes today snowboarding lessons thing morning,0.0,0.22326489,0
3870,RT @chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,  bitches dress like pussy taste like hot dog water bad grades  tcowrfv9ld6eo,1.0,0.49074158,1
6200,RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw,  birdits planeits jake mcgee  tcowvdlscodvw,0.0,0.1767889,0
6494,RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.,  master a  eating powdered donut looking like left charlie sheens house,0.0,0.24039431,0
3485,Everybody got foreign bitches and foreign cars &#128564;&#128564;,everybody got foreign bitches foreign cars,1.0,0.54291856,1
4707,@Titan4Ever2488 some Mets fan tried telling me Rivera isn't of the best Yankees of all time because he is just a closer. WTF,mets fan tried telling rivera isnt best yankees time closer wtf,0.0,0.16305879,0
4747,@_SparkleLikeZen saves you a brownie*,saves brownie,0.0,0.19096465,0
6389,RT @jfkirtley: Reds haven't lost a series at Yankee Stadium since 1961 World Series #76 #08 #12,  reds havent lost series yankee stadium 1961 world series,0.0,0.08595114,0
4620,@OldManRo you should check it out... it aint animated and has Charlie Murphy in it,check aint animated charlie murphy,0.0,0.288027,0
3164,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",  aint bout murder game pussy nigga shut gang,1.0,0.5134026,1
4526,@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course,hes definitely trash bill cohwer stanford head coach want job id hire new gm course,0.0,0.34436223,0
3882,RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,  bitches talking bout dey bout ta chill going bitches saying dat cause getting cold u bitches,1.0,0.6098234,1
4594,@MillerCoors Thanks for the follow guys! I'm enjoying a cold yellow belly right now.,thanks follow guys im enjoying cold yellow belly right,0.0,0.45112684,0
6533,RT @wwwobert_: New avi thanks to b Oreo,  new avi thanks b oreo,0.0,0.21033517,0
4831,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix.",touch nedchuck mix,0.0,0.38505617,0
843,ahhh my hea breaks for @user he really seemed like a keeper. #bachelorette  ,ahhh hea breaks like keeper,0.0,0.56949586,1
6597,"So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;",daughter seen charlie villanueva questions 1000,0.0,0.27022046,0
5905,RT @IAMMISSRAMIREZ: Charlie Sheen is the man lol http://t.co/FCfSbvAphh,  charlie sheen man lol  tcofcfsbvaphh,0.0,0.3235245,0
4155,"""@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;""",mans trash mans treasure,0.0,0.43678835,0
3544,I did everything except trust these hoes,trust hoes,1.0,0.5834548,1
4014,These hoes is lost RT @Dkellz34: @1Bcarter hahaha how much you wanna bet she don't get the job lmao,hoes lost   hahaha wanna bet dont job lmao,1.0,0.39224622,0
2021,todays  donkey #zionazi is proud of murdering real palestinian semitic children - thats what i callâ¦ ,todays donkey proud murdering real palestinian semitic children thats,1.0,0.68901294,1
6037,"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh&#8230;",  realize games mean hillbillies play 162 games year sh,0.0,0.27533698,0
209,  to finally be getting the #ramshackle #cakehole opening at last for private #functionsâ¦ ,finally getting opening private,0.0,0.287234,0
1407,i bought #emojis so we don't have to speak to each other at all   #life #quiet #lifestyleâ¦ ,bought dont speak,0.0,0.6714021,1
2717,10 hours of walking in #nyc as a woman    #newyork #women #men #bigots,10 hours walking woman,1.0,0.30728263,0
6745,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday...",thw white iron band plays weekend fargond aquarium21 friday102910 charlie parr nightsaturday,0.0,0.049679007,0
621,#healthandfitness   attack bull game 3d: do you really think that his head was empty around the city. each s ,attack bull game 3d think head city,0.0,0.21204987,0
2973,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;",fleek yo vocabulary faggot,1.0,0.4141493,0
5897,RT @HitmanHolla: RT @AYEVERB: OK I'm watching mook vs lux....neither of them was good... But mook won 3-0 ..this wasn't CLOSE to me vs hitm&#8230;,    ok im watching mook vs luxneither good mook 30 wasnt close vs hitm,0.0,0.29671797,0
6591,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue,smuggled letter gaza tunnel digger details suffering hamas rule  tcojusiee1yhk,0.0,0.30086908,0
3160,RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,  green azz niggas   yall new bitches condone dat sucka activity dat doin,1.0,0.72922325,1
1003,see you in augst dj t vengossie ,augst dj vengossie,0.0,0.23410998,0
2628,@user @user @user @user  arabs' :    islamofascist #arabsâ¦ ,arabs islamofascist,1.0,0.6173477,1
6064,RT @PatVPeters: Texas ranchers: Terrorists reportedly caught at border; feds clam up http://t.co/1vynD9zbpH,  texas ranchers terrorists repo edly caught border feds clam  tco1vynd9zbph,0.0,0.27079007,0
4356,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,cont provide colored stickers place nametags members indicate preferred pronouns,0.0,0.3207131,0
1650,@user stop perpetuating false racism and leftist subversive politically correct propaganda. america is not racist! wâ¦ ,stop perpetuating false racism leftist subversive politically correct propaganda america racist w,1.0,0.80005,1
6601,"So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie &amp; Wish... you wanna watch hillbillies shoot pumpkins",dont want true life story american heroes bizzy lazy krayzie   wish wanna watch hillbillies shoot pumpkins,0.0,0.2392374,0
1088, @user   father's day weekend to all of the father's ....,fathers day weekend fathers,0.0,0.13207799,0
6657,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,african goshawk accipiter tachiro species bird prey accipitridae family fou  tcot9xi8iwocs,0.0,0.14810067,0
287,wrong people to even talk about bro ugh i feel so bad ððð   #sosad,wrong people talk bro ugh feel bad,0.0,0.50720847,1
551,my little crab ðð  #crab   #smile #fun #libya #follow4follow #shoutout #beach #water #skyâ¦ ,little crab,0.0,0.20765643,0
3405,@mauriokart wtf is ur tumblr bitch,wtf ur tumblr bitch,1.0,0.7122354,1
4060,Why you fuckin wit a niggah if you aint fuckin wit a real niggah,fuckin wit niggah aint fuckin wit real niggah,1.0,0.84889984,1
4101,"if a bitch don't like me, somethin' wrong wit da bitch",bitch dont like somethin wrong wit da bitch,1.0,0.74363714,1
4652,"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school",dawg trash momma got charged littering dropped school,0.0,0.38413462,0
5217,GA Charlie @Charlie4927 @sholzbee @DorisTafoya1 @cat_lmbo @Jagauress @Walter_lars @lynnemrnp @AmyMek @Justin_Awe,ga charlie,0.0,0.29523975,0
5642,Officials: Jihadi Cockroaches Now Booking Tickets On Cruise Ships To Syria http://t.co/hWKfMe75kx http://t.co/rLTlVYGpTl,officials jihadi cockroaches booking tickets cruise ships syria  tcohwkfme75kx  tcorltlvygptl,0.0,0.35913184,0
1427,"@user please, ow do i remove myself from annoying groups on facebook?! the notifications are provoking!! !! thanx",ow remove annoying groups facebook notifications provoking thanx,0.0,0.44564852,0
5625,Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;,gives trophy cause im old colored,0.0,0.5956459,1
4542,@KenSuttling Not taking Franks advice and he ate the yellow snow.,taking franks advice ate yellow snow,0.0,0.35411394,0
402, @user when grass gets in ur mouth bc u used ur croc washing toothbrush to brush your teeth   and #gross ,grass gets ur mouth bc u ur croc washing toothbrush brush teeth,0.0,0.16946495,0
1035,"#invited2jive  ðanother great local tweet in #po4, #hampshire. share yours on jivemap: ",great local tweet share jivemap,0.0,0.1703458,0
748,"@user @user congratulations for making ghana proud... you are our black star. more love,   daddies day #sark",congratulations making ghana proud black star love daddies day,0.0,0.18943612,0
1962, white girl has sex with black guy best world sex ,white girl sex black guy best world sex,1.0,0.38261467,0
42,our new @user stoke tea room is having it's final touches for opening this week!   #tearoomstoke,new stoke tea room final touches opening week,0.0,0.1584294,0
1980,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,libtard,1.0,0.46258232,1
2447, jokes about women penis humping girl,jokes women penis humping girl,1.0,0.49711484,1
5179,FF has been consistently one of Marvel's worst properties. Ultimate FF was good; but the entire Ultimate universe is now in the trash.,ff consistently marvels worst prope ies ultimate ff good entire ultimate universe trash,0.0,0.21833815,0
4336,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq,best asian massage park slope rated spa 7186220221 24  tcogpbi04yobq,0.0,0.10184926,0
1898,tyler perry claims âreverse racismâ by critics of his tlc series #tyler #perry #claims #reverse  #criticsâ¦â¦ ,tyler perry claims reverse racism critics tlc series,1.0,0.5906064,1
5683,People are so uncivilized.,people uncivilized,0.0,0.42888516,0
1422," @user are we all not tired of these #accrafloods ?when are we actually going to say ""never again"" and actually mean it and work toâ¦",tired actually going actually mean work,0.0,0.45119673,0
738,just soed my wedding flowers ð #gettingreal #weddingstuff  ,soed wedding flowers,0.0,0.17940047,0
983,not even gonna text first ..bet i won't get a text at all.   #doingtoomuch,gonna text bet wont text,0.0,0.362609,0
6401,"RT @kingdomofwench: @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;",  ive seen lot democrats charlie baker ad makes want scr,0.0,0.44370914,0
4837,@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus,puppets like intentionally forever cripple peoples ability unify eco political consensus,0.0,0.38119352,0
4413,@AstrosCounty Jeff Luhnow is to blame for the Astros not blowing out the Red Sox and Yankees -HC,jeff luhnow blame astros blowing red sox yankees hc,0.0,0.32225144,0
5279,Hey @Yankees fans is this a good score ? #lookingformore http://t.co/HLQAl7cIGf,hey fans good score  tcohlqal7cigf,0.0,0.2656422,0
4033,Translation for the slow he out saving hoes 1 by 1 RT @CiscoAllDay: Out here saving lives! &#128557;&#128514;&#128557;&#128514;,translation slow saving hoes 1 1   saving lives,1.0,0.19271484,0
2863,shot inside a pussy  office woman ,shot inside pussy office woman,1.0,0.4555277,1
2269,"@user #antisemitism; , kills. in 2017 remember, no-one is born to hate. love can change the world! ",kills 2017 remember born hate love change world,1.0,0.4922726,1
